,Berdichev,Україна-64,Kremenchuk - Zazuliak Team,Chess dream (Ivano-Frankivsk),Kherson Atlant,Рогатин,Zhydachiv chess team,ЛША тренер МГ Фірман Назар,KHARKIV REGIONAL PALACE,Кривбас- Кривий Ріг,КПДЮ-1,Школа Інтелектуального Розвитку Розвій,DOLYNACHESS (Шахова Долина),Вінницька шахова школа,ШШК 15,Лозовской ШШК,Шахтар Кристинопіль,Team Zaporizhzhia Region | Збірна Запорізької області,MARAMARA,Тисмениця,The Chess Elite (Stryi L'viv Region),POLTAVA,Метрополитен 90 и старше. Харьков,Рівне,МенаКлубШахмат,Myrhorod Chess Club - Yavorovsky Team,Колос (Бучач),Івано-Франківська ДЮСШ №3,Team Odessa,Ukrainian national team,
18:47:27,60,31,80,0,93,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,70,58,72,52,28,119,0,79,8,
18:47:28,60,31,80,0,93,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,70,58,72,52,28,119,0,79,8,
18:47:29,60,31,80,0,93,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,70,58,72,52,28,119,0,79,8,
18:47:30,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:31,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:32,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:33,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:34,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:35,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:36,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:37,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:38,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:39,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:40,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:41,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:42,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:43,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,0,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:44,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,2,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:45,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,2,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:46,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,63,2,0,11,71,71,58,72,52,28,119,0,79,8,
18:47:47,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,65,2,0,11,71,73,58,72,52,28,119,0,79,8,
18:47:48,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,65,2,0,11,71,73,58,72,52,28,119,0,79,8,
18:47:49,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,65,2,0,11,71,73,58,72,52,28,119,0,79,8,
18:47:50,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,65,2,0,11,71,73,58,72,52,28,119,0,79,8,
18:47:51,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,73,65,2,0,11,71,73,58,72,52,28,119,0,79,8,
18:47:52,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,76,65,2,0,11,71,73,58,72,52,28,119,0,79,8,
18:47:53,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,76,65,2,0,11,71,73,58,72,52,28,119,0,79,8,
18:47:54,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,76,65,2,0,11,71,73,58,72,52,28,119,0,79,8,
18:47:55,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,76,67,2,0,11,71,73,58,72,52,28,119,0,83,8,
18:47:56,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,76,67,2,0,11,71,73,58,72,52,28,119,0,83,8,
18:47:57,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,76,67,2,0,11,72,73,58,72,52,28,119,0,83,8,
18:47:58,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,76,67,2,0,11,72,73,58,72,52,28,119,0,83,8,
18:47:59,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,76,67,2,0,11,72,73,58,72,52,28,119,0,83,8,
18:48,60,31,80,0,95,34,48,0,0,103,64,21,39,0,14,76,67,2,0,11,72,73,58,72,52,28,119,0,83,8,
18:48:01,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,67,2,0,11,72,73,58,72,52,28,119,0,83,8,
18:48:02,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,67,2,0,11,72,73,58,72,52,28,119,0,83,8,
18:48:03,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,67,2,0,11,72,73,58,72,52,28,119,0,83,8,
18:48:04,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,67,2,0,11,72,73,58,72,52,28,119,0,83,8,
18:48:05,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,67,2,0,11,72,73,58,72,52,28,119,0,83,8,
18:48:06,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:07,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:08,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:09,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:10,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:11,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:12,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:13,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:14,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:15,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:16,60,31,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:17,60,35,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:18,60,35,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:19,60,35,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:20,60,35,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:21,60,35,80,0,95,36,48,0,0,103,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:22,60,35,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:23,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:24,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:25,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,75,52,28,119,0,83,8,
18:48:26,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:27,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:28,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:29,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:30,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:31,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:32,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:33,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:34,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:35,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:36,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:37,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:38,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:39,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:40,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:41,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:42,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,76,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:43,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,73,58,76,52,28,119,0,85,8,
18:48:44,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,58,76,52,28,119,0,85,8,
18:48:45,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,58,76,52,28,119,0,85,8,
18:48:46,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,58,76,52,28,119,0,85,8,
18:48:47,60,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,58,76,52,28,119,0,85,8,
18:48:48,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,58,76,52,28,119,0,85,8,
18:48:49,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,58,76,52,28,119,0,85,8,
18:48:50,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,58,76,52,28,119,0,85,8,
18:48:51,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,58,76,52,28,119,0,85,8,
18:48:52,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,58,76,52,28,119,0,85,8,
18:48:53,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,58,76,52,28,121,0,85,8,
18:48:54,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,58,76,52,28,121,0,85,8,
18:48:55,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,58,76,52,28,121,0,85,8,
18:48:56,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,58,76,52,28,121,0,85,8,
18:48:57,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,60,76,52,28,121,0,85,8,
18:48:58,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,60,76,52,28,126,0,85,8,
18:48:59,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,68,2,0,11,72,76,60,76,52,28,126,0,85,8,
18:49,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,70,2,0,11,72,76,60,80,52,28,126,0,85,8,
18:49:01,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,70,2,0,11,72,76,60,80,52,28,126,0,85,8,
18:49:02,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,70,2,0,11,72,76,60,80,52,28,126,0,85,8,
18:49:03,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,70,2,0,11,72,76,60,80,52,28,126,0,85,8,
18:49:04,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,70,2,0,11,72,76,60,80,52,28,126,0,85,8,
18:49:05,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,70,2,0,11,72,76,60,80,52,28,126,0,85,8,
18:49:06,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,70,2,0,11,72,76,60,80,52,28,126,0,85,8,
18:49:07,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,78,70,2,0,11,72,76,60,80,52,28,126,0,85,8,
18:49:08,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,8,
18:49:09,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,8,
18:49:10,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,8,
18:49:11,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,8,
18:49:12,62,37,80,0,95,36,48,0,0,106,64,21,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,11,
18:49:13,62,37,80,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,11,
18:49:14,62,37,80,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,11,
18:49:15,62,37,80,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,11,
18:49:16,62,37,80,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,11,
18:49:17,62,37,80,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,11,
18:49:18,62,37,80,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,11,
18:49:19,62,37,80,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,11,
18:49:20,62,37,80,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,11,
18:49:21,62,37,80,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,11,
18:49:22,62,37,80,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,126,0,85,11,
18:49:23,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:24,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:25,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:26,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:27,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:28,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:29,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:30,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:31,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:32,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:33,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:34,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:35,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:36,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:37,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:38,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:39,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:40,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:41,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:42,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:43,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:44,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:45,62,37,83,0,95,36,48,0,0,106,64,23,39,0,14,81,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:46,62,37,83,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:47,62,37,83,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:48,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:49,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:50,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:51,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:52,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:53,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:54,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:55,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,72,76,60,80,52,28,130,0,85,11,
18:49:56,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,60,80,52,28,130,0,89,11,
18:49:57,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,60,80,52,28,130,0,89,11,
18:49:58,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,60,80,52,28,130,0,89,11,
18:49:59,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,60,80,52,28,130,0,89,11,
18:50,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,60,80,52,28,130,0,89,11,
18:50:01,62,37,85,0,95,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,60,80,52,28,130,0,89,11,
18:50:02,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,60,80,52,28,130,0,89,11,
18:50:03,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,60,80,52,28,130,0,89,11,
18:50:04,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,60,80,52,28,130,0,89,11,
18:50:05,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,52,28,130,0,89,11,
18:50:06,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,52,28,130,0,89,11,
18:50:07,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,52,28,130,0,89,11,
18:50:08,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,52,28,130,0,89,11,
18:50:09,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,52,28,130,0,89,11,
18:50:10,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:11,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:12,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:13,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:14,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:15,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:16,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:17,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:18,62,37,85,0,98,36,48,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:19,62,37,85,0,98,36,50,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:20,62,37,85,0,98,36,50,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:21,62,37,85,0,98,36,50,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:22,62,37,85,0,98,36,50,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:23,62,37,85,0,98,36,50,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:24,62,37,85,0,98,36,50,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:25,62,37,85,0,98,36,50,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:26,62,37,85,0,98,36,50,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:27,62,37,85,0,98,36,50,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:28,62,37,85,0,98,36,50,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:29,62,37,85,0,98,36,50,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:30,62,37,85,0,98,36,50,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:31,62,37,85,0,98,36,50,0,0,108,64,23,39,0,14,83,70,2,0,11,74,76,62,80,54,28,130,0,89,11,
18:50:32,62,37,85,0,98,36,50,0,0,111,64,23,39,0,14,83,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:33,62,37,85,0,98,36,50,0,0,111,64,23,39,0,14,83,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:34,62,37,85,0,98,36,50,0,0,111,64,23,39,0,14,83,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:35,62,37,85,0,98,36,50,0,0,111,64,23,39,0,14,83,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:36,62,37,85,0,98,36,50,0,0,111,64,23,39,0,14,83,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:37,62,37,85,0,98,36,50,0,0,111,64,23,39,0,14,83,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:38,62,37,85,0,98,36,50,0,0,111,64,23,39,0,14,83,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:39,62,37,85,0,98,36,50,0,0,111,64,23,39,0,14,83,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:40,62,37,85,0,98,36,50,0,0,111,64,23,39,0,14,83,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:41,62,37,85,0,98,36,50,0,0,111,64,23,39,0,14,83,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:42,62,37,87,0,98,36,50,0,0,111,64,23,39,0,14,86,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:43,62,37,87,0,98,36,50,0,0,111,64,23,39,0,14,86,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:44,62,37,87,0,98,36,50,0,0,111,64,23,39,0,14,86,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:45,62,37,87,0,98,36,52,0,0,111,64,23,39,0,14,86,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:46,62,37,87,0,98,36,52,0,0,111,64,23,39,0,14,86,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:47,62,37,87,0,98,36,52,0,0,111,64,23,39,0,14,90,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:48,62,37,87,0,98,36,52,0,0,111,64,23,39,0,14,90,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
18:50:49,62,37,87,0,98,36,52,0,0,111,64,25,39,0,14,90,70,2,4,11,74,76,62,80,54,28,130,0,89,11,
